Category|Ability|ActivatableAbility|ArmorComponent|AssetGuid|AssetGuidThreadSafe|CanChangeVisual|CasterLevel|Charges|Comment|ComponentsArray|Cost|CR|DC|DefaultNonIdentifiedDescription|DefaultNonIdentifiedName|Description|Destructible|ElementsArray|Enchantments|EquipmentEntity|EquipmentEntityAlternatives|Errors|FlavorText|ForcedRampColorPresetIndex|ForceStackable|GainAbility|HasErrors|HideAbilityInfo|Icon|IdentifyDC|InventoryEquipSound|InventoryPutSound|InventoryTakeSound|IsJunk|IsNonRemovable|IsNotable|ItemType|m_AllElements|m_ArmorComponent|m_VisualParameters|m_WeaponComponent|m_Weight|MiscellaneousType|name|Name|NameForAcronym|NeedSkinningForCollect|NonIdentifiedDescription|NonIdentifiedName|PrototypeLink|RestoreChargesOnRest|SellPrice|ShardItem|ShowDestructibleField|SpellLevel|SpendCharges|SubtypeDescription|SubtypeName|TrashLootTypes|Type|UseShardItem|UseWhileCanComponents|VisualParameters|WeaponComponent|Weight
Shield|null|null|[BlueprintItemArmor: LightShieldArmorItemPlus1]|cac3ca0cae325b44b9d7833bbe0e6c69|cac3ca0cae325b44b9d7833bbe0e6c69|True|1|1||[]|1160|4|11||Rondache||True|[]|[ShieldEnhancementBonus1]|null|[]|[]||0|False|False|False|False|ShieldLightBandits (UnityEngine.Sprite)|5|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|10d92dcfc1dba62408825e68e854bfc8|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|62c90581f9892e9468f0d8229c7321c4|4|None|LightShieldItemPlus1|Rondache +1|LightShieldItemPlus1|False||Rondache|null|False|290|[BlueprintItem: MetalShardItem]|True|1|True||Rondache|[Equipment_RE;Equipment_Trickster]|LightShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponLightShield]|6
Shield|null|null|[BlueprintItemArmor: TowerShieldArmorItemPlus1]|e7b9e76870927424eb9de56611206867|e7b9e76870927424eb9de56611206867|True|1|1||[]|1180|4|11||Pavois||True|[]|[TowerShieldAttackPenalty;ShieldEnhancementBonus1]|null|[]|[]||0|False|False|False|False|ShieldTowerArmy (UnityEngine.Sprite)|5|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|02498596f53bae448b939468f2ab5ef6|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||4|None|TowerShieldItemPlus1|Pavois +1|TowerShieldItemPlus1|False||Pavois|null|False|295|[BlueprintItem: MetalShardItem]|True|1|True||Pavois|[Equipment_RE;Equipment_Trickster]|TowerShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|45
Shield|null|null|[BlueprintItemArmor: HeavyShieldArmorItemLesserColdResistPlus1]|927514afea4061d42be6d167c2552645|927514afea4061d42be6d167c2552645|True|1|1||[]|4170|10|11||Écu|Cet écu +1 confère une <b><color=#703565><link="Encyclopedia:Energy_Resistance">résistance</link></color></b> au froid de 10.|True|[]|[ShieldEnhancementBonus1;ColdResistance10Enchant]|null|[]|[]||0|False|False|False|False|ShieldHeavyArmy1 (UnityEngine.Sprite)|5|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|e8b5925a05e885049932e6f026872bee|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|ff8047f887565284e93773b4a698c393|0|None|HeavyShieldItemLesserColdResistPlus1|Écu de résistance inférieure au froid|HeavyShieldItemLesserColdResistPlus1|False||Écu|null|False|1042|[BlueprintItem: MetalShardItem]|True|1|True||Écu|[]|HeavyShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponHeavyShield]|15
Shield|null|null|[BlueprintItemArmor: LightShieldArmorItemLesserNegativeREsistPlus1]|6771685efff2e41429e8b2c045ffc3f4|6771685efff2e41429e8b2c045ffc3f4|True|1|1||[]|4160|10|11||Rondache|Cette rondache +1 confère une <b><color=#703565><link="Encyclopedia:Energy_Resistance">résistance</link></color></b> à l'énergie négative de 10.|True|[]|[ShieldEnhancementBonus1;NegativeEnergyResistance10Enchant]|null|[]|[]||0|False|False|False|False|ShieldLightKnightMagic_RT_4 (UnityEngine.Sprite)|5|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|2cd9e43732eecd0488110a19cc5a11cb|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|62c90581f9892e9468f0d8229c7321c4|0|None|LightShieldItemLesserNegativeResistPlus1|Rondache de résistance inférieure à l'énergie négative|LightShieldItemLesserNegativeResistPlus1|False||Rondache|null|False|1040|[BlueprintItem: MetalShardItem]|True|1|True||Rondache|[]|LightShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponLightShield]|6
Shield|null|null|[BlueprintItemArmor: TowerShieldArmorItemPlus2]|5ba0148e3ce36dc498e27089281a01e4|5ba0148e3ce36dc498e27089281a01e4|True|1|1||[]|4180|10|11||Pavois|Ce pavois confère un <b><color=#703565><link="Encyclopedia:Bonus">bonus</link></color></b> de +3 aux <b><color=#703565><link="Encyclopedia:Saving_Throw">jets de sauvegarde</link></color></b> contre...|True|[]|[TowerShieldAttackPenalty;ShieldEnhancementBonus2]|null|[]|[]||0|False|False|False|False|ShieldTowerArmy (UnityEngine.Sprite)|10|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|d7f579cb2875b09498952d9135950dd3|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||0|None|TowerShieldItemSavThrAgainstBlindPlus1|Ombre colossale|TowerShieldItemSavThrAgainstBlindPlus1|False||Pavois|null|False|1045|[BlueprintItem: MetalShardItem]|True|1|True||Pavois|[]|TowerShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|45
Shield|null|null|[BlueprintItemArmor: BucklerArmorItemPlus2]|cff02b5c7e391f24e88239536f88416d|cff02b5c7e391f24e88239536f88416d|True|1|1||[]|4155|7|11||Targe||True|[]|[ShieldEnhancementBonus2]|null|[]|[]||0|False|False|False|False|BucklerOrnateMagic (UnityEngine.Sprite)|10|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|d1783cb5c72b4714889b2c3e99d7e3dd|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||0|None|BucklerItemPlus2|Targe +2|BucklerItemPlus2|False||Targe|null|False|1038|[BlueprintItem: MetalShardItem]|True|1|True||Targe|[Equipment_Trickster]|BucklerType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|5
Shield|null|null|[BlueprintItemArmor: HeavyShieldArmorItemPlus2]|d41ea649a1054b647aafc5b2cb4f8543|d41ea649a1054b647aafc5b2cb4f8543|True|1|1||[]|4170|7|11||Écu||True|[]|[ShieldEnhancementBonus2]|null|[]|[]||0|False|False|False|False|ShieldHeavyArmy1 (UnityEngine.Sprite)|10|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|258a3ff2de1ddf44c962b060a64ef969|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|ff8047f887565284e93773b4a698c393|0|None|HeavyShieldItemPlus2|Écu +2|HeavyShieldItemPlus2|False||Écu|null|False|1042|[BlueprintItem: MetalShardItem]|True|1|True||Écu|[Equipment_Trickster]|HeavyShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponHeavyShield]|15
Shield|null|null|[BlueprintItemArmor: LightShieldArmorItemPlus2]|2a298726445c2184bbeab9f34ece55eb|2a298726445c2184bbeab9f34ece55eb|True|1|1||[]|4160|7|11||Rondache||True|[]|[ShieldEnhancementBonus2]|null|[]|[]||0|False|False|False|False|ShieldLightKnightSimple_RT_4 (UnityEngine.Sprite)|10|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|637970d4fbb4fa7499a8445ac39ef0c5|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|62c90581f9892e9468f0d8229c7321c4|0|None|LightShieldItemPlus2|Rondache +2|LightShieldItemPlus2|False||Rondache|null|False|1040|[BlueprintItem: MetalShardItem]|True|1|True||Rondache|[Equipment_Trickster]|LightShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponLightShield]|6
Shield|null|null|[BlueprintItemArmor: TowerShieldArmorItemPlus2]|294e15227b2c1d245ab1ff99922f339f|294e15227b2c1d245ab1ff99922f339f|True|1|1||[]|4180|7|11||Pavois||True|[]|[TowerShieldAttackPenalty;ShieldEnhancementBonus2]|null|[]|[]||0|False|False|False|False|ShieldTowerArmy (UnityEngine.Sprite)|10|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|d7f579cb2875b09498952d9135950dd3|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||0|None|TowerShieldItemPlus2|Pavois +2|TowerShieldItemPlus2|False||Pavois|null|False|1045|[BlueprintItem: MetalShardItem]|True|1|True||Pavois|[Equipment_Trickster]|TowerShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|45
Shield|null|null|[BlueprintItemArmor: BucklerArmor4ACagainstVerminItemPlus2]|efa888fbcadeba04ba2492127a15e1ac|efa888fbcadeba04ba2492127a15e1ac|True|1|1||[]|9155|12|11||Targe|Cette targe +2 confère un <b><color=#703565><link="Encyclopedia:Bonus">bonus</link></color></b> de moral de +4 à la <b><color=#703565><link="Encyclopedia:Armor_Class">CA</link></color></b> contre l...|True|[]|[ShieldEnhancementBonus2;4ACagainstVerminEnchant]|null|[]|[]||0|False|False|False|False|BucklerOrnateMagic (UnityEngine.Sprite)|10|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|e11f0643729cd6248904f0e770950261|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||0|None|BucklerItem4ACagainstVerminPlus2|Targe de ratier|BucklerItem4ACagainstVerminPlus2|False||Targe|null|False|2288|[BlueprintItem: MetalShardItem]|True|1|True||Targe|[]|BucklerType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|5
Shield|null|null|[BlueprintItemArmor: BucklerArmorItemPlus3]|9552d3843ff7b4140a8cf04b753848eb|9552d3843ff7b4140a8cf04b753848eb|True|1|1||[]|9155|10|11||Targe||True|[]|[ShieldEnhancementBonus3]|null|[]|[]||0|False|False|False|False|BucklerOrnateMagic (UnityEngine.Sprite)|15|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|f80c3a84ed2e50042b384166f40430dd|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||0|None|BucklerItemPlus3|Targe +3|BucklerItemPlus3|False||Targe|null|False|2288|[BlueprintItem: MetalShardItem]|True|1|True||Targe|[Equipment_Trickster]|BucklerType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|5
Shield|null|null|[BlueprintItemArmor: HeavyShieldArmorItemPlus3]|f4be34f359984edc83e4a4b2f204b7e2|f4be34f359984edc83e4a4b2f204b7e2|True|1|1||[]|9170|10|11||Écu||True|[]|[ShieldEnhancementBonus3]|null|[]|[]||0|False|False|False|False|ShieldHeavyEvil_LT_4 (UnityEngine.Sprite)|15|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|58c05084b6443234e99660f86a781d33|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|ff8047f887565284e93773b4a698c393|0|None|HeavyShieldItemFiendishPlus3|Écu|HeavyShieldItemFiendishPlus3|False||Écu|null|False|2292|[BlueprintItem: MetalShardItem]|True|1|True||Écu|[Equipment_Trickster]|HeavyShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponHeavyShield]|15
Shield|null|null|[BlueprintItemArmor: HeavyShieldArmorItemPlus3]|7e23918977b18524591204c93fae0a37|7e23918977b18524591204c93fae0a37|True|1|1||[]|9170|10|11||Écu||True|[]|[ShieldEnhancementBonus3]|null|[]|[]||0|False|False|False|False|ShieldHeavyIomedae (UnityEngine.Sprite)|15|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|58c05084b6443234e99660f86a781d33|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|ff8047f887565284e93773b4a698c393|0|None|HeavyShieldItemPlus3|Écu +3|HeavyShieldItemPlus3|False||Écu|null|False|2292|[BlueprintItem: MetalShardItem]|True|1|True||Écu|[Equipment_Trickster]|HeavyShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponHeavyShield]|15
Shield|null|null|[BlueprintItemArmor: HeavyShieldArmorItemPlus3]|7ae5e6ce236b4dc3a2b4495653b98adb|7ae5e6ce236b4dc3a2b4495653b98adb|True|1|1||[]|9170|10|11||Écu||True|[]|[ShieldEnhancementBonus3]|null|[]|[]||0|False|False|False|False|ShieldHeavyCultistNormal_Variant (UnityEngine.Sprite)|15|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|58c05084b6443234e99660f86a781d33|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|ff8047f887565284e93773b4a698c393|0|None|HeavyShieldItemPlusCultist3|Écu +3|HeavyShieldItemPlusCultist3|False||Écu|null|False|2292|[BlueprintItem: MetalShardItem]|True|1|True||Écu|[]|HeavyShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponHeavyShield]|15
Shield|null|null|[BlueprintItemArmor: HeavyShieldArmorItemPlus3]|449758ce8ce45df4c9cd3297747d28d6|449758ce8ce45df4c9cd3297747d28d6|True|1|1||[]|9170|10|11||Écu||True|[]|[ShieldEnhancementBonus3]|null|[]|[]||0|False|False|False|False|ShieldHeavyArmy1 (UnityEngine.Sprite)|15|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|58c05084b6443234e99660f86a781d33|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|ff8047f887565284e93773b4a698c393|0|None|HeavyWoodenShieldItemPlus3|Écu +3|HeavyWoodenShieldItemPlus3|False||Écu|null|False|2292|[BlueprintItem: MetalShardItem]|True|1|True||Écu|[]|HeavyShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponHeavyShield]|15
Shield|null|null|[BlueprintItemArmor: LightShieldArmorItemPlus3]|3b3f25ba61ba5f346b4d546e702732cb|3b3f25ba61ba5f346b4d546e702732cb|True|1|1||[]|9160|10|11||Rondache||True|[]|[ShieldEnhancementBonus3]|null|[]|[]||0|False|False|False|False|ShieldLightKnight (UnityEngine.Sprite)|15|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|cbd7c1370eb4fd8499b4ab960854f589|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|62c90581f9892e9468f0d8229c7321c4|0|None|LightShieldItemPlus3|Rondache +3|LightShieldItemPlus3|False||Rondache|null|False|2290|[BlueprintItem: MetalShardItem]|True|1|True||Rondache|[Equipment_Trickster]|LightShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponLightShield]|6
Shield|null|null|[BlueprintItemArmor: TowerShieldArmorItemPlus3]|4c7ca318e6754f542a7f9a685f375f4b|4c7ca318e6754f542a7f9a685f375f4b|True|1|1||[]|9180|10|11||Pavois||True|[]|[TowerShieldAttackPenalty;ShieldEnhancementBonus3]|null|[]|[]||0|False|False|False|False|ShieldTowerDwarvenNoble (UnityEngine.Sprite)|15|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|ca792d8e91b7b084f92b765738a66e22|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||0|None|TowerShieldItemPlus3|Pavois +3|TowerShieldItemPlus3|False||Pavois|null|False|2295|[BlueprintItem: MetalShardItem]|True|1|True||Pavois|[Equipment_Trickster]|TowerShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|45
Shield|null|null|[BlueprintItemArmor: HeavyShieldArmorItemPlus2AcidFire]|b7bc92ff205348f45839058f4ff7d383|b7bc92ff205348f45839058f4ff7d383|True|1|1||[]|40170|14|11||Écu|Cet écu +2 confère des <b><color=#703565><link="Encyclopedia:Energy_Resistance">résistances</link></color></b> à l'acide et au feu de 15.|True|[]|[ShieldEnhancementBonus2;AcidResistance15Enchant;FireResistance15Enchant]|null|[]|[]||0|False|False|False|False|ShieldHeavyArmy2 (UnityEngine.Sprite)|10|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|441264825d1c09c4f80bcf92349e7bdd|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|ff8047f887565284e93773b4a698c393|0|None|HeavyShieldItemPlus2AcidFire|Écu de protection élémentaire|HeavyShieldItemPlus2AcidFire|False||Écu|null|False|10042|[BlueprintItem: MetalShardItem]|True|1|True||Écu|[]|HeavyShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponHeavyShield]|15
Shield|null|null|[BlueprintItemArmor: LightShieldArmorItemPlus3againstEvocation]|ae204741f8f01a14eaaaf54a1a89388b|ae204741f8f01a14eaaaf54a1a89388b|True|1|1||[]|16160|16|11||Rondache|Cette rondache +3 confère un <b><color=#703565><link="Encyclopedia:Bonus">bonus</link></color></b> de +4 aux <b><color=#703565><link="Encyclopedia:Saving_Throw">jets de sauvegarde</link></color></b...|True|[]|[ShieldEnhancementBonus3;4STagainstEvocationEnchant]|null|[]|[]||0|False|False|False|False|ShieldLightKnight (UnityEngine.Sprite)|15|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|96f184740ee0af14884a2fde51b159ba|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|62c90581f9892e9468f0d8229c7321c4|0|None|LightShieldItemPlus3againstEvocation|Protectrice|LightShieldItemPlus3againstEvocation|False||Rondache|null|False|4040|[BlueprintItem: MetalShardItem]|True|1|True||Rondache|[]|LightShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponLightShield]|6
Shield|null|null|[BlueprintItemArmor: TowerShieldArmorItemPlus2ElectricityCold]|030790ddcf2bc984db83f5464eb8ef5b|030790ddcf2bc984db83f5464eb8ef5b|True|1|1||[]|40180|16|11||Pavois|Ce pavois +2 confère des <b><color=#703565><link="Encyclopedia:Energy_Resistance">résistances</link></color></b> à l'électricité et au froid de 15.|True|[]|[TowerShieldAttackPenalty;ShieldEnhancementBonus2;ElectricityResistance15Enchant;ColdResistance15Enchant]|null|[]|[]||0|False|False|False|False|ShieldTowerArmy (UnityEngine.Sprite)|10|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|95c90d30444b8d643addbe6d49721397|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||0|None|TowerShieldItemPlus2ElectricityCold|Pavois de protection élémentaire|TowerShieldItemPlus2ElectricityCold|False||Pavois|null|False|10045|[BlueprintItem: MetalShardItem]|True|1|True||Pavois|[]|TowerShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|45
Shield|null|null|[BlueprintItemArmor: BucklerArmorItemPlus4]|c7c5ff1f7c5800f44b51fade5f183655|c7c5ff1f7c5800f44b51fade5f183655|True|1|1||[]|16155|13|11||Targe||True|[]|[ShieldEnhancementBonus4]|null|[]|[]||0|False|False|False|False|BucklerOrnateMagic (UnityEngine.Sprite)|20|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|b54abc4775702334588af4545da367d0|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||0|None|BucklerItemPlus4|Targe +4|BucklerItemPlus4|False||Targe|null|False|4038|[BlueprintItem: MetalShardItem]|True|1|True||Targe|[Equipment_Trickster]|BucklerType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|5
Shield|null|null|[BlueprintItemArmor: HeavyShieldArmorItemPlus4]|777f5b91bdda1804cacd3f45dd9f0cf1|777f5b91bdda1804cacd3f45dd9f0cf1|True|1|1||[]|16170|13|11||Écu||True|[]|[ShieldEnhancementBonus4]|null|[]|[]||0|False|False|False|False|ShieldHeavyIomedae (UnityEngine.Sprite)|20|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|709260b3432e385468f0592db9a1f0cf|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|ff8047f887565284e93773b4a698c393|0|None|HeavyShieldItemPlus4|Écu +4|HeavyShieldItemPlus4|False||Écu|null|False|4042|[BlueprintItem: MetalShardItem]|True|1|True||Écu|[Equipment_Trickster]|HeavyShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponHeavyShield]|15
Shield|null|null|[BlueprintItemArmor: LightShieldArmorItemPlus4]|38455bc9dc12b6b4895d49e27e559f51|38455bc9dc12b6b4895d49e27e559f51|True|1|1||[]|16160|13|11||Rondache||True|[]|[ShieldEnhancementBonus4]|null|[]|[]||0|False|False|False|False|ShieldLightKnightMagic_RT_4 (UnityEngine.Sprite)|20|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|7f5be55fc115e694f97ab2fafb2cffdd|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|62c90581f9892e9468f0d8229c7321c4|0|None|LightShieldItemPlus4|Rondache +4|LightShieldItemPlus4|False||Rondache|null|False|4040|[BlueprintItem: MetalShardItem]|True|1|True||Rondache|[Equipment_Trickster]|LightShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponLightShield]|6
Shield|null|null|[BlueprintItemArmor: TowerShieldArmorItemPlus4]|b0a27282bc64ca045b0607de36c4d426|b0a27282bc64ca045b0607de36c4d426|True|1|1||[]|16180|13|11||Pavois||True|[]|[TowerShieldAttackPenalty;ShieldEnhancementBonus4]|null|[]|[]||0|False|False|False|False|ShieldTowerDwarvenNoble (UnityEngine.Sprite)|20|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|e450e99eaa3c3b246acb843ad45dc15d|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||0|None|TowerShieldItemPlus4|Pavois +4|TowerShieldItemPlus4|False||Pavois|null|False|4045|[BlueprintItem: MetalShardItem]|True|1|True||Pavois|[Equipment_Trickster]|TowerShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|45
Shield|null|null|[BlueprintItemArmor: BucklerArmorItemPlus5]|ecc360d423eed06478c3ce761359243e|ecc360d423eed06478c3ce761359243e|True|1|1||[]|25155|16|11||Targe||True|[]|[ShieldEnhancementBonus5]|null|[]|[]||0|False|False|False|False|BucklerOrnateMagic (UnityEngine.Sprite)|25|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|e74715338d8af5340a68354ffad812d6|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||0|None|BucklerItemPlus5|Targe +5|BucklerItemPlus5|False||Targe|null|False|6288|[BlueprintItem: MetalShardItem]|True|1|True||Targe|[]|BucklerType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|5
Shield|null|null|[BlueprintItemArmor: HeavyShieldArmorItemPlus5]|0b09d902ff100524dbec6e3d3d93dc3b|0b09d902ff100524dbec6e3d3d93dc3b|True|1|1||[]|25170|16|11||Écu||True|[]|[ShieldEnhancementBonus5]|null|[]|[]||0|False|False|False|False|ShieldHeavyDwarven_LT_4 (UnityEngine.Sprite)|25|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|ead357f92fdbb634eb8ff511e04c5270|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|ff8047f887565284e93773b4a698c393|0|None|HeavyShieldItemPlus5|Écu +5|HeavyShieldItemPlus5|False||Écu|null|False|6292|[BlueprintItem: MetalShardItem]|True|1|True||Écu|[]|HeavyShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponHeavyShield]|15
Shield|null|null|[BlueprintItemArmor: LightShieldArmorItemPlus5]|0bebff4f12aca5649ac4402ffd59d9ad|0bebff4f12aca5649ac4402ffd59d9ad|True|1|1||[]|25160|16|11||Rondache||True|[]|[ShieldEnhancementBonus5]|null|[]|[]||0|False|False|False|False|ShieldLightKnightMagic_RT_4 (UnityEngine.Sprite)|25|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|4b022b13f36255b47bda3ba48b757265|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|62c90581f9892e9468f0d8229c7321c4|0|None|LightShieldItemPlus5|Rondache +5|LightShieldItemPlus5|False||Rondache|null|False|6290|[BlueprintItem: MetalShardItem]|True|1|True||Rondache|[]|LightShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponLightShield]|6
Shield|null|null|[BlueprintItemArmor: TowerShieldArmorItemPlus5]|a03cb1b8370305247bf94cd193e9bc82|a03cb1b8370305247bf94cd193e9bc82|True|1|1||[]|25180|16|11||Pavois||True|[]|[TowerShieldAttackPenalty;ShieldEnhancementBonus5]|null|[]|[]||0|False|False|False|False|ShieldTowerDwarvenNoble (UnityEngine.Sprite)|25|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|d34d1bc16be1d4743acea224fa931aa6|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters||0|None|TowerShieldItemPlus5|Pavois +5|TowerShieldItemPlus5|False||Pavois|null|False|6295|[BlueprintItem: MetalShardItem]|True|1|True||Pavois|[]|TowerShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|null|45
Shield|null|null|[BlueprintItemArmor: AncestralDwarwenShieldArmorItem]|c62344a8b887b1f4d98d85b7c5b975b5|c62344a8b887b1f4d98d85b7c5b975b5|True|1|1|https://games-jira.mail.ru/browse/PF-26121 Хеви шилд +2, др 2/-|[]|18500|11|11||Écu|Cet écu +2 confère une RD 2/-.|True|[]|[ShieldEnhancementBonus2;AncestralDwarwenShieldEnchantment]|null|[]|[]||0|False|False|False|False|ShieldHeavyDwarven_LT_4 (UnityEngine.Sprite)|10|ShieldEquip|ShieldPut|ShieldTake|False|False|False|Shield|[]|2eafd2a3ce4abc44c93f57a24f47fca5|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|ff8047f887565284e93773b4a698c393|0|None|AncestralDwarwenShieldItem|Écu nain ancestral|AncestralDwarwenShieldItem|False||Écu|null|False|4625|[BlueprintItem: MetalShardItem]|True|1|True||Écu|[]|HeavyShieldType|True|[]|Kingmaker.Blueprints.Items.Weapons.WeaponVisualParameters|[BlueprintItemWeapon: StandardWeaponHeavyShield]|15
